bag_id,origin,destination,is_mishandled,failure_point,processing_time_min
BAG02184,DXB,JFK,False,,45
BAG02185,LAX,JFK,False,,66
BAG02186,LHR,JFK,False,,35
BAG02187,JFK,LHR,False,,60
BAG02188,LHR,DXB,False,,117
BAG02189,ORD,JFK,False,,115
BAG02190,DXB,LAX,False,,84
BAG02191,JFK,ORD,False,,118
BAG02192,DXB,LAX,True,Loading,57
BAG02193,ATL,DXB,False,,54
BAG02194,LAX,ATL,False,,86
BAG02195,LHR,LAX,False,,33
BAG02196,LAX,JFK,False,,77
BAG02197,LAX,ORD,False,,49
BAG02198,JFK,DXB,False,,111
BAG02199,ORD,ATL,False,,105
BAG02200,JFK,LHR,False,,28
BAG02201,DXB,LHR,False,,115
BAG02202,ORD,LHR,False,,66
BAG02203,DXB,ORD,False,,23
BAG02204,ORD,LHR,False,,66
BAG02205,DXB,ATL,False,,110
BAG02206,LHR,ATL,False,,87
BAG02207,ORD,DXB,False,,23
BAG02208,ATL,JFK,False,,45
BAG02209,DXB,LAX,False,,111
BAG02210,LAX,ATL,False,,96
BAG02211,LHR,LAX,False,,85
BAG02212,LAX,DXB,False,,116
BAG02213,DXB,LHR,True,Transfer,115
BAG02214,JFK,LAX,False,,81
BAG02215,LHR,ORD,False,,35
BAG02216,LAX,JFK,False,,27
BAG02217,ATL,ORD,False,,103
BAG02218,DXB,ORD,False,,82
BAG02219,DXB,ORD,False,,52
BAG02220,DXB,ORD,False,,101
BAG02221,ATL,JFK,False,,98
BAG02222,ATL,LAX,False,,65
BAG02223,JFK,LHR,False,,114
BAG02224,DXB,JFK,False,,107
BAG02225,JFK,ATL,False,,39
BAG02226,JFK,LAX,False,,117
BAG02227,JFK,DXB,False,,108
BAG02228,DXB,LHR,False,,34
BAG02229,JFK,ATL,False,,33
BAG02230,ATL,LAX,False,,101
BAG02231,ORD,LAX,False,,84
BAG02232,ORD,JFK,False,,24
BAG02233,ORD,JFK,False,,34
BAG02234,ORD,DXB,False,,49
BAG02235,ATL,DXB,False,,60
BAG02236,LAX,ORD,False,,104
BAG02237,JFK,DXB,False,,70
BAG02238,ATL,JFK,False,,84
BAG02239,LAX,ATL,False,,59
BAG02240,LHR,ORD,False,,87
BAG02241,JFK,LHR,True,Sorting,29
BAG02242,ATL,LHR,False,,94
BAG02243,ATL,LAX,False,,82
BAG02244,ATL,JFK,False,,44
BAG02245,ORD,JFK,False,,81
BAG02246,JFK,ATL,False,,68
BAG02247,DXB,JFK,False,,78
BAG02248,LHR,DXB,False,,38
BAG02249,JFK,ORD,False,,21
BAG02250,DXB,JFK,False,,108
BAG02251,LAX,LHR,False,,112
BAG02252,ORD,LAX,False,,93
BAG02253,ORD,JFK,True,Transfer,87
BAG02254,DXB,LHR,False,,84
BAG02255,ATL,JFK,False,,100
BAG02256,ATL,DXB,False,,38
BAG02257,LHR,ORD,False,,34
BAG02258,LAX,JFK,False,,92
BAG02259,ATL,LHR,False,,114
BAG02260,ATL,LAX,False,,112
BAG02261,LAX,JFK,False,,95
BAG02262,LHR,ATL,False,,73
BAG02263,ATL,LAX,False,,29
BAG02264,LHR,ATL,False,,86
BAG02265,LAX,ATL,False,,71
BAG02266,LHR,ATL,False,,28
BAG02267,LAX,DXB,False,,82
BAG02268,LHR,DXB,False,,105
BAG02269,ORD,LAX,False,,52
BAG02270,DXB,JFK,False,,101
BAG02271,LAX,ORD,False,,49
BAG02272,DXB,LAX,False,,28
BAG02273,JFK,DXB,False,,54
BAG02274,JFK,DXB,False,,71
BAG02275,LAX,JFK,False,,115
BAG02276,DXB,LHR,False,,51
BAG02277,ATL,ORD,False,,114
BAG02278,LHR,LAX,False,,97
BAG02279,ORD,ATL,False,,25
BAG02280,ATL,JFK,False,,117
BAG02281,DXB,LAX,False,,70
BAG02282,JFK,ATL,False,,78
BAG02283,DXB,ATL,False,,32
BAG02284,ORD,LHR,False,,40
BAG02285,ORD,LAX,False,,45
BAG02286,LHR,ATL,False,,101
BAG02287,ATL,LHR,False,,36
BAG02288,ATL,LHR,False,,112
BAG02289,ATL,LAX,False,,86
BAG02290,LAX,JFK,False,,89
BAG02291,LAX,ATL,False,,37
BAG02292,DXB,JFK,False,,22
BAG02293,ATL,JFK,False,,34
BAG02294,DXB,LAX,False,,66
BAG02295,LAX,ORD,False,,68
BAG02296,JFK,ATL,False,,114
BAG02297,ORD,LHR,False,,107
BAG02298,LAX,JFK,False,,59
BAG02299,DXB,JFK,False,,94
BAG02300,LHR,JFK,False,,90
BAG02301,ORD,JFK,False,,32
BAG02302,ORD,LHR,False,,105
BAG02303,ATL,DXB,False,,23
BAG02304,JFK,ORD,False,,52
BAG02305,LHR,ATL,False,,78
BAG02306,ATL,LHR,False,,74
BAG02307,DXB,LAX,False,,21
BAG02308,DXB,ATL,False,,46
BAG02309,LHR,ORD,False,,98
BAG02310,LAX,JFK,False,,48
BAG02311,JFK,LAX,False,,105
BAG02312,ORD,LAX,False,,100
BAG02313,ATL,LAX,False,,32
BAG02314,JFK,ATL,False,,20
BAG02315,DXB,LHR,False,,50
BAG02316,DXB,LHR,False,,97
BAG02317,LAX,DXB,False,,51
BAG02318,LAX,ORD,False,,100
BAG02319,DXB,LHR,False,,20
BAG02320,JFK,LAX,False,,45
BAG02321,LHR,ORD,False,,60
BAG02322,DXB,JFK,False,,91
BAG02323,JFK,LAX,False,,107
BAG02324,DXB,JFK,False,,20
BAG02325,LAX,ORD,False,,38
BAG02326,ATL,ORD,False,,21
BAG02327,JFK,LAX,False,,55
BAG02328,LHR,JFK,False,,79
BAG02329,ATL,LAX,False,,76
BAG02330,LAX,LHR,False,,56
BAG02331,DXB,LAX,False,,99
BAG02332,ORD,LHR,False,,83
BAG02333,DXB,LAX,False,,107
BAG02334,JFK,LHR,False,,108
BAG02335,ATL,DXB,False,,70
BAG02336,ORD,LAX,False,,50
BAG02337,ORD,LHR,False,,51
BAG02338,JFK,ATL,False,,72
BAG02339,LHR,DXB,False,,26
BAG02340,ATL,ORD,False,,108
BAG02341,ORD,LHR,False,,73
BAG02342,JFK,DXB,False,,118
BAG02343,JFK,DXB,False,,46
BAG02344,LHR,JFK,True,Sorting,45
BAG02345,JFK,LHR,False,,100
BAG02346,LHR,LAX,False,,77
BAG02347,ATL,JFK,False,,62
BAG02348,LHR,LAX,False,,57
BAG02349,LHR,DXB,False,,94
BAG02350,LHR,ORD,False,,91
BAG02351,ORD,LAX,False,,100
BAG02352,ORD,LHR,False,,26
BAG02353,JFK,ATL,False,,105
BAG02354,LAX,DXB,False,,69
BAG02355,LAX,ATL,False,,97
BAG02356,ORD,JFK,False,,26
BAG02357,LHR,ATL,False,,99
BAG02358,ORD,JFK,False,,25
BAG02359,ORD,JFK,False,,100
BAG02360,ATL,DXB,False,,78
BAG02361,ATL,ORD,False,,74
BAG02362,JFK,LAX,False,,87
BAG02363,LHR,ATL,False,,102
BAG02364,LHR,ATL,False,,71
BAG02365,ORD,DXB,False,,51
BAG02366,LAX,DXB,False,,47
BAG02367,LHR,ATL,False,,23
BAG02368,JFK,LHR,False,,66
BAG02369,LAX,ORD,False,,83
BAG02370,LHR,LAX,False,,20
BAG02371,ORD,ATL,False,,48
BAG02372,JFK,LAX,True,Sorting,109
BAG02373,ATL,JFK,False,,110
BAG02374,JFK,ATL,False,,42
BAG02375,ATL,DXB,False,,114
BAG02376,LHR,LAX,False,,118
BAG02377,DXB,ORD,False,,79
BAG02378,ORD,JFK,False,,38
BAG02379,DXB,JFK,False,,76
BAG02380,ORD,LHR,False,,96
BAG02381,DXB,JFK,False,,70
BAG02382,DXB,JFK,False,,88
BAG02383,DXB,JFK,False,,116
BAG02384,LHR,ATL,False,,93
BAG02385,JFK,DXB,False,,71
BAG02386,LAX,JFK,False,,106
BAG02387,LHR,DXB,False,,116
BAG02388,LHR,ORD,False,,90
BAG02389,DXB,LHR,False,,49
BAG02390,ATL,LAX,False,,72
BAG02391,JFK,DXB,False,,91
BAG02392,ATL,LHR,False,,52
BAG02393,JFK,DXB,False,,45
BAG02394,JFK,LHR,False,,109
BAG02395,JFK,LAX,False,,35
BAG02396,LHR,DXB,True,Transfer,109
BAG02397,LAX,LHR,False,,84
BAG02398,LAX,JFK,False,,109
BAG02399,JFK,ORD,False,,107
BAG02400,LAX,DXB,False,,116
BAG02401,LAX,JFK,False,,90
BAG02402,LHR,ORD,False,,41
BAG02403,ORD,JFK,False,,104
BAG02404,ATL,LAX,False,,44
BAG02405,JFK,LAX,False,,39
BAG02406,LAX,JFK,False,,89
BAG02407,JFK,LHR,False,,87
BAG02408,DXB,ATL,False,,70
BAG02409,LAX,ORD,False,,83
BAG02410,JFK,DXB,False,,116
BAG02411,ORD,DXB,False,,109
BAG02412,DXB,ORD,False,,90
BAG02413,JFK,DXB,False,,107
BAG02414,JFK,LHR,True,Transfer,103
BAG02415,DXB,JFK,False,,83
BAG02416,DXB,ATL,False,,62
BAG02417,ORD,LHR,False,,38
BAG02418,LHR,JFK,False,,46
BAG02419,JFK,LHR,False,,27
BAG02420,LAX,DXB,False,,20
BAG02421,ATL,JFK,False,,78
BAG02422,LAX,JFK,False,,102
BAG02423,DXB,LHR,False,,44
BAG02424,LAX,DXB,False,,102
BAG02425,LAX,ORD,False,,52
BAG02426,LAX,DXB,False,,35
BAG02427,DXB,JFK,False,,72
BAG02428,JFK,ATL,True,Sorting,35
BAG02429,ATL,JFK,False,,110
BAG02430,JFK,DXB,False,,24
BAG02431,ATL,JFK,False,,52
BAG02432,JFK,ORD,False,,28
BAG02433,JFK,ORD,False,,58
BAG02434,ORD,LHR,True,Loading,65
BAG02435,ORD,DXB,False,,42
BAG02436,DXB,LAX,False,,42
BAG02437,ORD,LAX,False,,35
BAG02438,JFK,ORD,False,,80
BAG02439,DXB,JFK,False,,119
BAG02440,JFK,LAX,False,,115
BAG02441,LAX,DXB,False,,62
BAG02442,LHR,ORD,False,,31
BAG02443,ATL,DXB,False,,60
BAG02444,ORD,DXB,False,,49
BAG02445,JFK,LAX,True,Sorting,85
BAG02446,LAX,DXB,False,,96
BAG02447,LHR,ORD,False,,55
BAG02448,LAX,ORD,False,,48
BAG02449,LHR,DXB,False,,22
BAG02450,ORD,LHR,False,,86
BAG02451,LHR,LAX,False,,79
BAG02452,DXB,JFK,False,,111
BAG02453,JFK,ATL,False,,62
BAG02454,JFK,LAX,False,,109
BAG02455,ATL,JFK,False,,52
BAG02456,LHR,DXB,True,Transfer,33
BAG02457,ATL,LHR,False,,73
BAG02458,ATL,ORD,True,Sorting,72
BAG02459,LHR,ATL,False,,93
BAG02460,LHR,ORD,False,,85
BAG02461,LHR,DXB,False,,69
BAG02462,ATL,ORD,False,,51
BAG02463,DXB,LHR,False,,57
BAG02464,ORD,JFK,False,,79
BAG02465,DXB,ATL,False,,28
BAG02466,LAX,ORD,False,,89
BAG02467,LHR,DXB,False,,38
BAG02468,ATL,LHR,False,,109
BAG02469,ORD,LAX,False,,44
BAG02470,ATL,LHR,True,Loading,84
BAG02471,ATL,JFK,False,,55
BAG02472,JFK,LHR,False,,61
BAG02473,LHR,JFK,False,,89
BAG02474,LAX,LHR,True,Sorting,62
BAG02475,ATL,DXB,False,,36
BAG02476,LAX,ATL,False,,66
BAG02477,DXB,LHR,False,,48
BAG02478,LHR,LAX,False,,93
BAG02479,ORD,DXB,False,,54
BAG02480,LHR,DXB,False,,89
BAG02481,ATL,JFK,False,,66
BAG02482,DXB,ORD,False,,32
BAG02483,LHR,DXB,False,,38
BAG02484,LHR,ATL,False,,22
BAG02485,ORD,LHR,False,,47
BAG02486,DXB,JFK,False,,116
BAG02487,LHR,JFK,False,,66
BAG02488,ATL,DXB,False,,111
BAG02489,ATL,LAX,False,,118
BAG02490,LAX,JFK,False,,79
BAG02491,LAX,JFK,False,,50
BAG02492,LHR,ORD,False,,116
BAG02493,LHR,ORD,False,,115
BAG02494,LAX,JFK,False,,90
BAG02495,LAX,DXB,False,,95
BAG02496,ORD,ATL,False,,87
BAG02497,JFK,LHR,False,,23
BAG02498,DXB,LHR,False,,20
BAG02499,ORD,DXB,False,,83
BAG02500,JFK,LAX,False,,32
BAG02501,ORD,ATL,False,,96
BAG02502,ORD,LAX,False,,55
BAG02503,JFK,ORD,False,,34
BAG02504,ATL,ORD,False,,85
BAG02505,LAX,DXB,False,,114
BAG02506,LAX,DXB,False,,76
BAG02507,DXB,ATL,False,,93
BAG02508,LAX,ORD,False,,92
BAG02509,LAX,ATL,False,,59
BAG02510,ORD,JFK,False,,112
BAG02511,LAX,LHR,False,,25
BAG02512,DXB,LAX,False,,36
BAG02513,ATL,ORD,False,,54
BAG02514,ORD,LAX,False,,81
BAG02515,JFK,LAX,False,,54
BAG02516,ATL,DXB,False,,47
BAG02517,LHR,JFK,False,,40
BAG02518,ATL,ORD,False,,70
BAG02519,ORD,DXB,False,,84
BAG02520,ORD,DXB,False,,44
BAG02521,ATL,ORD,False,,30
BAG02522,ORD,JFK,False,,68
BAG02523,JFK,DXB,False,,64
BAG02524,ORD,DXB,False,,116
BAG02525,ATL,LHR,False,,100
BAG02526,ATL,ORD,False,,46
BAG02527,LHR,JFK,False,,119
BAG02528,LHR,DXB,False,,98
BAG02529,DXB,JFK,False,,96
BAG02530,LHR,DXB,False,,99
BAG02531,LAX,JFK,False,,36
BAG02532,JFK,LHR,False,,63
BAG02533,DXB,LAX,False,,48
BAG02534,LAX,LHR,False,,45
BAG02535,DXB,ORD,False,,99
BAG02536,LAX,LHR,False,,62
BAG02537,LAX,LHR,False,,58
BAG02538,ATL,DXB,False,,74
BAG02539,LHR,DXB,False,,45
BAG02540,LHR,ORD,False,,72
BAG02541,DXB,ORD,False,,62
BAG02542,LHR,JFK,False,,60
BAG02543,LAX,DXB,False,,88
BAG02544,LHR,ORD,False,,27
BAG02545,ATL,LAX,False,,112
BAG02546,ORD,DXB,False,,48
BAG02547,JFK,DXB,False,,21
BAG02548,LAX,JFK,False,,22
BAG02549,ORD,LHR,False,,103
BAG02550,JFK,ORD,False,,112
BAG02551,JFK,ORD,False,,42
BAG02552,ATL,LHR,False,,107
BAG02553,ORD,LAX,False,,23
BAG02554,JFK,DXB,False,,91
BAG02555,LAX,ORD,False,,93
BAG02556,ORD,LHR,False,,71
BAG02557,ORD,LAX,False,,80
BAG02558,LHR,ORD,False,,101
BAG02559,ORD,LAX,False,,108
BAG02560,LHR,ORD,False,,29
BAG02561,ORD,LHR,False,,84
BAG02562,LAX,ORD,False,,52
BAG02563,DXB,LHR,False,,54
BAG02564,JFK,LHR,False,,102
BAG02565,JFK,LAX,False,,31
BAG02566,LHR,ATL,False,,89
BAG02567,ATL,DXB,False,,111
BAG02568,ATL,LHR,False,,66
BAG02569,ORD,DXB,False,,85
BAG02570,ORD,JFK,False,,103
BAG02571,LAX,ORD,False,,52
BAG02572,LAX,ORD,False,,106
BAG02573,JFK,ORD,False,,98
BAG02574,LAX,ORD,False,,106
BAG02575,ORD,JFK,False,,55
BAG02576,JFK,LHR,False,,116
BAG02577,DXB,LAX,False,,41
BAG02578,LHR,ATL,False,,25
BAG02579,LAX,ATL,False,,22
BAG02580,ATL,LAX,False,,82
BAG02581,JFK,LHR,False,,95
BAG02582,DXB,JFK,True,Transfer,29
BAG02583,ORD,JFK,False,,85
BAG02584,LAX,DXB,False,,35
BAG02585,DXB,ORD,True,Loading,41
BAG02586,ATL,ORD,False,,92
BAG02587,ATL,ORD,False,,44
BAG02588,LAX,DXB,False,,58
BAG02589,JFK,LHR,False,,115
BAG02590,DXB,LHR,False,,80
BAG02591,ATL,ORD,False,,95
BAG02592,LAX,DXB,False,,71
BAG02593,DXB,LHR,False,,28
BAG02594,LHR,ORD,False,,80
BAG02595,ORD,LAX,False,,24
BAG02596,LAX,ATL,False,,82
BAG02597,JFK,ATL,False,,23
BAG02598,ORD,ATL,False,,93
BAG02599,LAX,LHR,False,,35
BAG02600,ORD,DXB,False,,108
BAG02601,JFK,LAX,False,,113
BAG02602,DXB,ORD,False,,112
BAG02603,ORD,JFK,False,,37
BAG02604,LAX,ATL,False,,76
BAG02605,DXB,JFK,False,,70
BAG02606,ORD,DXB,False,,66
BAG02607,JFK,ATL,False,,29
BAG02608,ATL,JFK,False,,36
BAG02609,LHR,DXB,False,,29
BAG02610,ATL,JFK,False,,101
BAG02611,DXB,LAX,False,,99
BAG02612,LHR,DXB,False,,99
BAG02613,ORD,ATL,False,,37
BAG02614,LHR,DXB,False,,109
BAG02615,DXB,JFK,False,,82
BAG02616,JFK,ORD,False,,103
BAG02617,LHR,DXB,False,,36
BAG02618,ATL,LAX,False,,31
BAG02619,LHR,LAX,False,,73
BAG02620,LAX,DXB,False,,84
BAG02621,LAX,ATL,False,,78
BAG02622,ORD,ATL,False,,98
BAG02623,LHR,JFK,False,,115
BAG02624,LHR,ORD,False,,81
BAG02625,ATL,LAX,True,Loading,75
BAG02626,LAX,DXB,False,,34
BAG02627,LHR,ORD,False,,22
BAG02628,ORD,LHR,False,,47
BAG02629,ATL,LAX,False,,55
BAG02630,JFK,ORD,False,,36
BAG02631,JFK,DXB,False,,50
BAG02632,ORD,LAX,False,,50
BAG02633,ATL,ORD,True,Transfer,95
BAG02634,ATL,DXB,False,,90
BAG02635,ATL,LAX,False,,90
BAG02636,LHR,LAX,False,,119
BAG02637,LAX,ATL,True,Sorting,28
BAG02638,LHR,JFK,False,,107
BAG02639,JFK,ATL,False,,30
BAG02640,LHR,ATL,False,,61
BAG02641,LHR,ATL,False,,93
BAG02642,ATL,LAX,False,,107
BAG02643,LHR,DXB,False,,31
BAG02644,LAX,ATL,False,,73
BAG02645,LAX,ORD,False,,28
BAG02646,DXB,LHR,True,Loading,57
BAG02647,ORD,ATL,False,,86
BAG02648,LAX,ATL,False,,32
BAG02649,LAX,ORD,False,,106
BAG02650,ORD,JFK,False,,82
BAG02651,ORD,LHR,False,,43
BAG02652,JFK,DXB,False,,102
BAG02653,LHR,ATL,False,,59
BAG02654,DXB,LHR,False,,61
BAG02655,LAX,DXB,False,,91
BAG02656,ORD,JFK,False,,76
BAG02657,LAX,ATL,False,,64
BAG02658,ORD,LAX,False,,50
BAG02659,DXB,ATL,False,,53
BAG02660,ATL,DXB,False,,62
BAG02661,ATL,JFK,False,,100
BAG02662,ATL,ORD,False,,72
BAG02663,LHR,ORD,False,,83
BAG02664,JFK,LHR,True,Sorting,104
BAG02665,ATL,LAX,False,,60
BAG02666,ATL,JFK,False,,105
BAG02667,ORD,JFK,False,,114
BAG02668,DXB,JFK,False,,118
BAG02669,LAX,ORD,False,,46
BAG02670,ORD,ATL,False,,64
BAG02671,ORD,LHR,False,,50
BAG02672,ATL,LHR,False,,96
BAG02673,JFK,LHR,False,,26
BAG02674,LHR,ORD,False,,28
BAG02675,ORD,LHR,False,,112
BAG02676,LHR,DXB,False,,64
BAG02677,LHR,LAX,False,,48
BAG02678,ATL,DXB,False,,106
BAG02679,ATL,ORD,False,,63
BAG02680,ORD,ATL,False,,71
BAG02681,ATL,ORD,False,,22
BAG02682,LHR,ATL,False,,115
BAG02683,LAX,ATL,False,,59
BAG02684,ORD,ATL,False,,51
BAG02685,JFK,DXB,False,,30
BAG02686,LHR,JFK,False,,107
BAG02687,ATL,DXB,False,,110
BAG02688,ATL,ORD,False,,111
BAG02689,JFK,ORD,False,,116
BAG02690,DXB,JFK,False,,26
BAG02691,JFK,ATL,False,,92
BAG02692,JFK,ORD,False,,116
BAG02693,LHR,DXB,False,,73
BAG02694,DXB,ORD,False,,72
BAG02695,ORD,ATL,True,Sorting,63
BAG02696,LAX,LHR,False,,83
BAG02697,ORD,DXB,False,,41
BAG02698,JFK,ORD,False,,66
BAG02699,LHR,DXB,False,,28
BAG02700,ATL,DXB,True,Sorting,90
BAG02701,LHR,JFK,False,,95
BAG02702,ATL,LHR,False,,100
BAG02703,LHR,DXB,False,,20
BAG02704,ATL,LAX,False,,40
BAG02705,JFK,LAX,False,,70
BAG02706,DXB,LAX,False,,78
BAG02707,DXB,LHR,False,,79
BAG02708,DXB,LHR,False,,70
BAG02709,LAX,ATL,False,,61
BAG02710,LHR,ATL,False,,76
BAG02711,LHR,LAX,False,,34
BAG02712,LHR,DXB,False,,81
BAG02713,LHR,DXB,False,,45
BAG02714,LAX,JFK,False,,40
BAG02715,LHR,JFK,False,,54
BAG02716,JFK,ATL,False,,76
BAG02717,LAX,LHR,False,,87
BAG02718,LHR,ATL,False,,116
BAG02719,ATL,DXB,False,,107
BAG02720,ORD,LHR,False,,71
BAG02721,DXB,ATL,False,,34
BAG02722,LHR,DXB,False,,68
BAG02723,LHR,LAX,False,,34
BAG02724,LAX,LHR,False,,112
BAG02725,JFK,DXB,False,,92
BAG02726,LHR,JFK,False,,62
BAG02727,LHR,LAX,False,,24
BAG02728,ORD,JFK,False,,60
BAG02729,DXB,ATL,False,,86
BAG02730,LAX,DXB,False,,101
BAG02731,ATL,DXB,False,,47
BAG02732,LAX,ORD,False,,92
BAG02733,ATL,JFK,False,,74
BAG02734,LAX,JFK,False,,34
BAG02735,ORD,ATL,False,,23
BAG02736,LHR,ORD,True,Transfer,56
BAG02737,JFK,LAX,False,,84
BAG02738,ORD,LAX,False,,45
BAG02739,DXB,LAX,False,,108
BAG02740,DXB,ORD,False,,93
BAG02741,ATL,JFK,False,,72
BAG02742,LHR,JFK,False,,38
BAG02743,DXB,ATL,False,,48
BAG02744,DXB,LHR,False,,79
BAG02745,ORD,LHR,False,,37
BAG02746,ATL,LHR,False,,112
BAG02747,JFK,LHR,False,,91
BAG02748,ORD,LAX,False,,52
BAG02749,DXB,LHR,False,,86
BAG02750,ORD,LAX,False,,30
BAG02751,LAX,ATL,False,,115
BAG02752,LHR,ATL,False,,76
BAG02753,JFK,ORD,False,,67
BAG02754,JFK,LHR,False,,40
BAG02755,ORD,LHR,False,,63
BAG02756,DXB,LAX,False,,23
BAG02757,ATL,LAX,False,,85
BAG02758,ORD,ATL,False,,78
BAG02759,LHR,ATL,False,,97
BAG02760,LAX,ATL,False,,34
BAG02761,LAX,ATL,False,,29
BAG02762,ATL,LAX,True,Transfer,99
BAG02763,LAX,ATL,False,,47
BAG02764,ORD,DXB,False,,32
BAG02765,LHR,ORD,False,,34
BAG02766,JFK,ORD,False,,23
BAG02767,DXB,LHR,False,,116
BAG02768,ATL,LAX,False,,31
BAG02769,LAX,ATL,False,,105
BAG02770,JFK,ORD,False,,91
BAG02771,ATL,LHR,False,,111
BAG02772,JFK,ORD,False,,76
BAG02773,JFK,LHR,False,,110
BAG02774,DXB,ORD,False,,117
BAG02775,ATL,LHR,False,,67
BAG02776,LHR,ORD,False,,91
BAG02777,JFK,LHR,False,,56
BAG02778,JFK,LHR,False,,40
BAG02779,LAX,LHR,False,,95
BAG02780,ATL,LHR,False,,68
BAG02781,ATL,LAX,False,,32
BAG02782,ORD,LAX,False,,83
BAG02783,ATL,JFK,False,,47
BAG02784,LAX,JFK,False,,32
BAG02785,LHR,ATL,False,,65
BAG02786,DXB,LAX,False,,95
BAG02787,JFK,LHR,False,,88
BAG02788,ORD,JFK,False,,21
BAG02789,ATL,DXB,False,,100
BAG02790,DXB,ATL,False,,93
BAG02791,ORD,LHR,False,,82
BAG02792,JFK,DXB,False,,50
BAG02793,JFK,LHR,False,,41
BAG02794,LHR,JFK,True,Sorting,65
BAG02795,JFK,LAX,False,,114
BAG02796,ORD,LHR,False,,25
BAG02797,LHR,LAX,False,,65
BAG02798,DXB,ATL,False,,113
BAG02799,ATL,LHR,False,,48
BAG02800,ORD,DXB,False,,114
BAG02801,LHR,ORD,False,,24
BAG02802,JFK,ORD,False,,71
BAG02803,ATL,LAX,False,,101
BAG02804,JFK,ORD,False,,102
BAG02805,ATL,LHR,False,,91
BAG02806,ATL,DXB,False,,53
BAG02807,ATL,DXB,False,,90
BAG02808,ORD,LHR,False,,63
BAG02809,ATL,DXB,False,,26
BAG02810,ORD,DXB,False,,89
BAG02811,DXB,LAX,False,,51
BAG02812,LHR,DXB,False,,116
BAG02813,LHR,ORD,False,,46
BAG02814,DXB,LAX,False,,83
BAG02815,LHR,DXB,False,,68
BAG02816,JFK,LHR,False,,119
BAG02817,DXB,LHR,False,,119
BAG02818,LAX,DXB,False,,37
BAG02819,DXB,JFK,False,,29
BAG02820,LHR,JFK,False,,74
BAG02821,JFK,LAX,False,,97
BAG02822,DXB,LHR,False,,111
BAG02823,DXB,JFK,False,,45
BAG02824,DXB,ATL,True,Loading,104
BAG02825,ORD,LHR,False,,106
BAG02826,LAX,ATL,False,,95
BAG02827,LAX,DXB,False,,78
BAG02828,ORD,ATL,False,,66
BAG02829,LHR,JFK,False,,108
BAG02830,JFK,LAX,False,,35
BAG02831,ATL,LAX,True,Loading,108
BAG02832,ATL,LHR,False,,110
BAG02833,ATL,LHR,False,,91
BAG02834,DXB,JFK,False,,74
BAG02835,ATL,JFK,False,,23
BAG02836,ATL,LAX,False,,97
BAG02837,DXB,LHR,False,,60
BAG02838,DXB,LAX,False,,74
BAG02839,DXB,LAX,True,Loading,114
BAG02840,JFK,LAX,False,,31
BAG02841,JFK,DXB,False,,108
BAG02842,ORD,DXB,False,,57
BAG02843,ORD,JFK,True,Loading,25
BAG02844,JFK,LHR,False,,32
BAG02845,ATL,LAX,False,,57
BAG02846,LAX,LHR,False,,80
BAG02847,JFK,ORD,False,,119
BAG02848,ATL,JFK,False,,41
BAG02849,LHR,ORD,False,,114
BAG02850,LHR,ATL,False,,116
BAG02851,DXB,LHR,False,,117
BAG02852,DXB,LHR,False,,117
BAG02853,LAX,DXB,False,,106
BAG02854,DXB,ATL,False,,92
BAG02855,ORD,LAX,False,,108
BAG02856,LHR,JFK,False,,57
BAG02857,DXB,ORD,False,,87
BAG02858,LHR,JFK,False,,112
BAG02859,ATL,JFK,False,,119
BAG02860,ATL,DXB,False,,47
BAG02861,LHR,ORD,False,,99
BAG02862,LAX,ATL,False,,31
BAG02863,ATL,ORD,False,,69
BAG02864,LHR,JFK,False,,48
BAG02865,ORD,DXB,False,,47
BAG02866,ATL,DXB,False,,36
BAG02867,LHR,ATL,False,,56
BAG02868,LAX,LHR,False,,98
BAG02869,LAX,JFK,False,,39
BAG02870,JFK,ATL,False,,52
BAG02871,DXB,JFK,False,,116
BAG02872,JFK,DXB,False,,89
BAG02873,ORD,JFK,False,,118
BAG02874,LAX,ATL,False,,111
BAG02875,ATL,LHR,False,,110
BAG02876,JFK,ORD,False,,57
BAG02877,DXB,LHR,True,Loading,45
BAG02878,DXB,ORD,False,,39
BAG02879,LAX,DXB,False,,100
BAG02880,DXB,LHR,False,,84
BAG02881,DXB,LHR,False,,85
BAG02882,ATL,JFK,True,Loading,104
BAG02883,DXB,ATL,False,,53
BAG02884,LAX,ATL,True,Loading,59
BAG02885,JFK,DXB,False,,42
BAG02886,DXB,ORD,False,,72
BAG02887,ATL,LAX,False,,66
BAG02888,ORD,JFK,False,,100
BAG02889,ORD,DXB,False,,105
BAG02890,ORD,LAX,False,,42
BAG02891,JFK,LAX,False,,115
BAG02892,LHR,LAX,False,,66
BAG02893,LAX,DXB,False,,96
BAG02894,DXB,LHR,False,,40
BAG02895,ATL,LAX,False,,29
BAG02896,LHR,JFK,False,,76
BAG02897,ORD,LHR,False,,89
BAG02898,ATL,ORD,False,,42
BAG02899,DXB,LAX,False,,84
BAG02900,DXB,LHR,False,,79
BAG02901,LAX,DXB,False,,66
BAG02902,ORD,JFK,False,,107
BAG02903,DXB,ATL,False,,27
BAG02904,ATL,LAX,False,,113
BAG02905,JFK,DXB,False,,57
BAG02906,LHR,ORD,False,,78
BAG02907,LAX,LHR,False,,87
BAG02908,LHR,ATL,False,,71
BAG02909,LAX,LHR,False,,45
BAG02910,LAX,DXB,False,,79
BAG02911,LAX,ORD,False,,93
